	date	total_count	pe	pe_negative_count	pe_over_125_count	pb	pb_negative_count
495	2007-02-28	116	40.91	21	18	3.63	2
496	2007-03-01	116	39.37	21	18	3.51	2
497	2007-03-02	117	39.97	21	18	3.58	2
498	2007-03-05	117	40.38	21	17	3.58	2
499	2007-03-06	117	40.62	21	17	3.6	2
500	2007-03-07	117	41.04	21	19	3.69	2
501	2007-03-08	117	41.97	21	19	3.78	2
502	2007-03-09	117	42.09	21	19	3.81	2
503	2007-03-12	117	42.62	21	19	3.91	2
504	2007-03-13	117	42.61	21	20	3.95	2
505	2007-03-14	117	42.39	21	19	3.93	2
506	2007-03-15	117	42.85	21	20	4.0	2
507	2007-03-16	117	42.34	21	20	3.93	2
508	2007-03-19	117	42.89	21	20	3.98	2
509	2007-03-20	117	43.81	21	20	4.09	2
510	2007-03-21	117	44.45	21	20	4.16	2
511	2007-03-22	117	44.09	21	21	4.18	2
512	2007-03-23	117	44.65	21	21	4.25	2
513	2007-03-26	117	45.45	21	22	4.37	2
514	2007-03-27	117	45.91	21	22	4.43	2
515	2007-03-28	117	45.3	21	22	4.37	2
516	2007-03-29	117	44.48	21	21	4.2	2
517	2007-03-30	117	44.77	21	21	4.24	2
518	2007-04-02	117	45.03	21	23	4.37	2
519	2007-04-03	117	45.88	21	23	4.43	2
520	2007-04-04	117	46.66	21	23	4.49	2
521	2007-04-05	117	47.59	21	23	4.57	2
522	2007-04-06	117	48.26	21	23	4.65	2
523	2007-04-09	117	48.8	21	23	4.71	2
524	2007-04-10	117	48.73	21	23	4.71	2
525	2007-04-11	117	49.33	21	24	4.8	2
526	2007-04-12	117	50.06	21	24	4.91	2
527	2007-04-13	117	50.85	21	22	4.89	2
528	2007-04-16	117	51.9	21	23	5.02	2
529	2007-04-17	117	51.95	21	25	5.17	2
530	2007-04-18	117	51.03	19	26	5.27	2
531	2007-04-19	117	49.66	19	23	5.0	2
532	2007-04-20	117	49.84	18	27	5.22	2
533	2007-04-23	117	51.91	19	26	5.42	2
534	2007-04-24	117	51.42	19	27	5.45	2
535	2007-04-25	117	51.93	17	27	5.44	2
536	2007-04-26	117	52.0	17	28	5.52	1
537	2007-04-27	117	50.1	17	28	5.45	1
538	2007-04-30	117	49.75	15	30	5.5	1
539	2007-05-08	117	50.72	15	32	5.71	1
540	2007-05-09	117	50.62	15	31	5.69	1
541	2007-05-10	117	51.24	15	31	5.77	1
542	2007-05-11	117	51.27	15	31	5.78	1
543	2007-05-14	117	50.98	15	33	5.84	1
544	2007-05-15	117	50.8	15	30	5.66	1
545	2007-05-16	117	50.11	15	34	5.79	1
546	2007-05-17	117	51.33	15	35	5.93	1
547	2007-05-18	117	52.04	15	34	5.98	1
548	2007-05-21	117	52.73	15	35	6.16	1
